Date,Open,High,Low,Close,Adj Close,Volume
12/17/2020,26608.43945,26678.38086,26390.58984,26678.38086,26678.38086,2262422800
12/16/2020,26421.21094,26510.18945,26318.74023,26460.28906,26460.28906,2043444500
12/15/2020,26418.92969,26436.03906,26127.67969,26207.28906,26207.28906,2587144400
12/14/2020,26522.09961,26544.11914,26318.10938,26389.51953,26389.51953,2210976700
12/11/2020,26634.21094,26704.00977,26443.00977,26505.86914,26505.86914,2497420400
12/10/2020,26335.25977,26434.4707,26287.01953,26410.58984,26410.58984,2000568900
12/9/2020,26510.41992,26666.93945,26445.66016,26502.83984,26502.83984,2537716200
12/8/2020,26460.34961,26460.34961,26270.91016,26304.56055,26304.56055,2542680300
12/7/2020,26870.58008,26870.58008,26256.40039,26506.84961,26506.84961,2806021200
12/4/2020,26811.58984,26835.91992,26652.33984,26835.91992,26835.91992,3205350200
12/3/2020,26623.41992,26781.99023,26556.01953,26728.5,26728.5,2830413900
12/2/2020,26670.11914,26670.11914,26379.48047,26532.58008,26532.58008,3704087400
12/1/2020,26422.71094,26662.17969,26375.24023,26567.67969,26567.67969,3564238900
11/30/2020,26853.39063,26960.92969,26322.67969,26341.49023,26341.49023,5742060100
11/27/2020,26758.49023,27009.15039,26704.59961,26894.67969,26894.67969,2733597200
11/26/2020,26695.25,26819.44922,26612,26819.44922,26819.44922,1977652900
11/25/2020,26819.96094,27040.41016,26591.30078,26669.75,26669.75,2859974400
11/24/2020,26630.33984,26630.33984,26409.76953,26588.19922,26588.19922,2014989400
11/23/2020,26659.78906,26662.66016,26369.33984,26486.19922,26486.19922,2235155500
11/20/2020,26406.86914,26564.25,26313.2793,26451.53906,26451.53906,2149354400
11/19/2020,26460.60938,26460.60938,26311.64063,26356.9707,26356.9707,2413890100
11/18/2020,26434.24023,26618.00977,26344.85938,26544.28906,26544.28906,2292758600
11/17/2020,26515.08984,26530.53906,26339.88086,26415.08984,26415.08984,2394565600
11/16/2020,26362.07031,26394.40039,26191.53906,26381.66992,26381.66992,2090236500
11/13/2020,26114.59961,26156.85938,25909.17969,26156.85938,26156.85938,2435105000
11/12/2020,26409.33984,26460.93945,26071.15039,26169.38086,26169.38086,2679020500
11/11/2020,26226.80078,26432.56055,26168.63086,26226.98047,26226.98047,4120773700
11/10/2020,26474.03906,26474.03906,26041.86914,26301.48047,26301.48047,3847144100
11/9/2020,26157.76953,26172.23047,25950.41016,26016.16992,26016.16992,2350101500
11/6/2020,25750.7793,25799.9707,25540.98047,25712.9707,25712.9707,2370476000
11/5/2020,25500.91016,25695.91992,25343.43945,25695.91992,25695.91992,2617492000
11/4/2020,24790,25093.7207,24733.23047,24886.14063,24886.14063,2305561500
11/3/2020,24689.56055,25048.5293,24689.50977,24939.73047,24939.73047,2244353000
11/2/2020,24274.83008,24486.01953,24232.66016,24460.00977,24460.00977,2355413200
10/30/2020,24535.90039,24600.53906,24029.94922,24107.41992,24107.41992,2537744200
10/29/2020,24290.00977,24678.90039,24258.56055,24586.59961,24586.59961,1936749000
10/28/2020,24773.53906,24844.78906,24586.06055,24708.80078,24708.80078,2011940400
10/27/2020,24839.9707,24872.51953,24602.10938,24787.18945,24787.18945,2435164600
10/23/2020,24773.11914,24970.58984,24683.25,24918.7793,24918.7793,2368156700
10/22/2020,24696.31055,24817.00977,24556.55078,24786.13086,24786.13086,2486871200
10/21/2020,24695.53906,24903,24653.16016,24754.41992,24754.41992,1929447200
10/20/2020,24571.64063,24600.39063,24456.83984,24569.53906,24569.53906,1879052000
10/19/2020,24565.42969,24771.84961,24478.4707,24542.25977,24542.25977,3605537600
10/16/2020,24194.41016,24456.9707,24194.41016,24386.78906,24386.78906,2697525100
10/15/2020,24533.75,24573.25,24102.21094,24158.53906,24158.53906,2134202800
10/14/2020,24808.84961,24808.84961,24498.93945,24667.08984,24667.08984,2550042800
10/12/2020,24217.25,24702.81055,24196.80078,24649.67969,24649.67969,2430403500
10/9/2020,24343.81055,24343.81055,24059.28906,24119.13086,24119.13086,1358969500
10/8/2020,24263.33008,24263.33008,24021.92969,24193.34961,24193.34961,1182030300
10/7/2020,23999.78906,24243.91016,23905.41992,24242.85938,24242.85938,1537076100
10/6/2020,23895.21094,24005.0293,23842.25,23980.65039,23980.65039,1325452200
10/5/2020,24039.39063,24039.39063,23674.51953,23767.7793,23767.7793,1420427500
9/30/2020,23548.89063,23780.86914,23368.49023,23459.05078,23459.05078,1453016000
9/29/2020,23584.60938,23601.40039,23256.91992,23275.5293,23275.5293,1526746600
9/28/2020,23284.08984,23523.81055,23250.33984,23476.05078,23476.05078,1446839400
9/25/2020,23425.75,23495.25977,23124.25,23235.41992,23235.41992,1794075400
9/24/2020,23537.83008,23590.41992,23225.33008,23311.07031,23311.07031,1913657500
9/23/2020,23701.11914,23795.18945,23559.99023,23742.50977,23742.50977,1642933400
9/22/2020,23839.66992,23908.50977,23675.61914,23716.84961,23716.84961,1553227700
9/21/2020,24483.91016,24542.55078,23928.01953,23950.68945,23950.68945,1602081500
9/18/2020,24381.13086,24501.16016,24295.00977,24455.41016,24455.41016,2301812900
9/17/2020,24676.41016,24713.78906,24250.90039,24340.84961,24340.84961,1630900300
9/16/2020,24823.96094,24829.86914,24635.24023,24725.63086,24725.63086,1303202100
9/15/2020,24621.65039,24826.86914,24621.65039,24732.75977,24732.75977,1733769600
9/14/2020,24569.0293,24750.94922,24556.51953,24640.2793,24640.2793,1091380700
9/11/2020,24352.63086,24572.66016,24293.0293,24503.31055,24503.31055,1306598900
9/10/2020,24584.93945,24615.59961,24293.21094,24313.53906,24313.53906,1349478000
9/9/2020,24295.41992,24520.91992,24213.35938,24468.92969,24468.92969,1749348400
9/8/2020,24785.25977,24785.25977,24341.32031,24624.33984,24624.33984,2074591000
9/7/2020,24621.01953,24908.28906,24475.60938,24589.65039,24589.65039,1682872900
9/4/2020,24668.80078,24813.96094,24488.64063,24695.44922,24695.44922,3393745100
9/3/2020,25026.99023,25216.01953,24854.58008,25007.59961,25007.59961,2007341100
9/2/2020,25239.85938,25239.85938,24931.16992,25120.08984,25120.08984,2349955800
9/1/2020,25085.66992,25254.14063,24995.44922,25184.84961,25184.84961,1729452000
8/31/2020,25732.49023,25847.10938,25177.05078,25177.05078,25177.05078,3195378200
8/28/2020,25330.76953,25749.40039,25258.16016,25422.06055,25422.06055,2065272600
8/27/2020,25469.76953,25469.76953,25186.41992,25281.15039,25281.15039,1701268300
8/26/2020,25520.41016,25603.16992,25360.0293,25491.78906,25491.78906,1319876200
8/25/2020,25586.99023,25621.08008,25352.25977,25486.2207,25486.2207,1350837400
8/24/2020,25352.78906,25551.58008,25325.15039,25551.58008,25551.58008,1352263800
8/21/2020,25007.13086,25178.78906,24885.85938,25113.83984,25113.83984,1210267900
8/20/2020,25055.34961,25055.34961,24621.32031,24791.39063,24791.39063,1995701500
8/19/2020,25359.0293,25382.50977,25079.25,25178.91016,25178.91016,1132238600
8/18/2020,25470.9707,25470.9707,25257.88086,25367.38086,25367.38086,1534776000
8/17/2020,25212.2793,25588.66992,25163.28906,25347.33984,25347.33984,1955689100
8/14/2020,25072.44922,25378.5293,25040.55078,25183.00977,25183.00977,1429766800
8/13/2020,25490.01953,25490.01953,25144.46094,25230.66992,25230.66992,1761196500
8/12/2020,24868.63086,25291.80078,24685.43945,25244.01953,25244.01953,1763950100
8/11/2020,24662.03906,25031.57031,24662.03906,24890.67969,24890.67969,1628363900
8/10/2020,24376.82031,24536.00977,24272.66992,24377.42969,24377.42969,1256444100
8/7/2020,24909.36914,24909.36914,24167.78906,24531.61914,24531.61914,1610164700
8/6/2020,25201.43945,25201.43945,24641.08984,24930.58008,24930.58008,1596206100
8/5/2020,25029.39063,25167.2207,24868.28906,25102.53906,25102.53906,1477936300
8/4/2020,24664.59961,25062.41016,24539.43945,24946.63086,24946.63086,1906615900
8/3/2020,24566.81055,24647.2793,24250.98047,24458.13086,24458.13086,2012723100
7/31/2020,24747.28906,24938.84961,24534.78906,24595.34961,24595.34961,1763233900
7/30/2020,24979.24023,25197.31055,24616.05078,24710.58984,24710.58984,1779681900
7/29/2020,24710.50977,24905.43945,24671.50977,24883.14063,24883.14063,1080335100
7/28/2020,24942.74023,24942.74023,24642.34961,24772.75977,24772.75977,1358418200
7/27/2020,24909.96094,24972.46094,24526.91016,24603.25977,24603.25977,1491211000
7/24/2020,25040.75977,25101.09961,24598.46094,24705.33008,24705.33008,3029706400
7/23/2020,25235.90039,25346.35938,24992.36914,25263,25263,1910000000
7/22/2020,25575.25,25779.66016,25057.93945,25057.93945,25057.93945,2390051200
7/21/2020,25427.06055,25635.66016,25378.38086,25635.66016,25635.66016,1752171900
7/20/2020,25019.59961,25222.10938,24766.16992,25057.99023,25057.99023,1650620500
7/17/2020,25142.06055,25263.9707,25015.2793,25089.16992,25089.16992,1362500400
7/16/2020,25549.40039,25576.49023,24919.94922,24970.68945,24970.68945,1935051700
7/15/2020,25888.7793,25888.7793,25299.35938,25481.58008,25481.58008,1849317300
7/14/2020,25663.16016,25663.16016,25254.32031,25477.89063,25477.89063,2180279200
7/13/2020,25848.80078,26103.83984,25715.24023,25772.11914,25772.11914,2127288800
7/10/2020,25931.7793,26137.91016,25570.35938,25727.41016,25727.41016,2142150800
7/9/2020,26351.13086,26374.93945,26016.75,26210.16016,26210.16016,2452681700
7/8/2020,26078.60938,26299.83984,25849.7793,26129.17969,26129.17969,2582679500
7/7/2020,26571.08008,26782.61914,25911.74023,25975.66016,25975.66016,3913840700
7/6/2020,25545.53906,26453.60938,25543.15039,26339.16016,26339.16016,4883381900
7/3/2020,25319.2793,25453.58008,25182.59961,25373.11914,25373.11914,2320568900
7/2/2020,24563.57031,25124.18945,24563.57031,25124.18945,25124.18945,2746546400
6/30/2020,24468.24023,24598.60938,24271.76953,24427.18945,24427.18945,1892323300
6/29/2020,24627.64063,24627.64063,24148.61914,24301.2793,24301.2793,1835855400
6/26/2020,24697.98047,24756.58008,24537.76953,24549.99023,24549.99023,1509260100
6/24/2020,25034.86914,25071.32031,24770.94922,24781.58008,24781.58008,1431913700
6/23/2020,24541.43945,24907.33984,24184.88086,24907.33984,24907.33984,1549053700
6/22/2020,24528.5293,24628.94922,24391.16992,24511.33984,24511.33984,1612294200
6/19/2020,24373.35938,24776.53906,24334.35938,24643.89063,24643.89063,2390285700
6/18/2020,24386.31055,24464.93945,24121.89063,24464.93945,24464.93945,1811327100
6/17/2020,24363.39063,24532.00977,24195.82031,24481.41016,24481.41016,1278279300
6/16/2020,24318.15039,24534.76953,24302.25,24344.08984,24344.08984,1611589900
6/15/2020,23991.38086,24242.9707,23684.96094,23776.94922,23776.94922,2104538300
6/12/2020,23920.69922,24317.7207,23895.0293,24301.38086,24301.38086,1824519600
6/11/2020,24997.83984,25059.32031,24480.15039,24480.15039,24480.15039,1838958200
6/10/2020,25179.0293,25303.7793,24968.30078,25049.73047,25049.73047,1971349200
6/9/2020,24906.00977,25253.66992,24837.73047,25057.2207,25057.2207,2203396500
6/8/2020,25018.05078,25018.7793,24678.55078,24776.76953,24776.76953,2123439500
6/5/2020,24388.17969,24810.2207,24253.56055,24770.41016,24770.41016,2397618300
6/4/2020,24643.83984,24643.83984,24204.09961,24366.30078,24366.30078,1888873500
6/3/2020,24303.56055,24364.00977,24219.96094,24325.61914,24325.61914,2455118300
6/2/2020,23792.24023,23995.93945,23766.15039,23995.93945,23995.93945,1813293900
6/1/2020,23539.91016,23806.32031,23539.91016,23732.51953,23732.51953,2569148800
5/29/2020,22781.10938,23089.76953,22781.10938,22961.4707,22961.4707,3621412000
5/28/2020,23206.75,23451.7793,22779.61914,23132.75977,23132.75977,2356792600
5/27/2020,23515.14063,23515.14063,23134.60938,23301.35938,23301.35938,1837146100
5/26/2020,23198.33984,23481.48047,23165.49023,23384.66016,23384.66016,1421148200
5/25/2020,22725.69922,22968.65039,22519.73047,22952.24023,22952.24023,1769029000
5/22/2020,23756.91016,23756.91016,22878.25977,22930.14063,22930.14063,3680989100
5/21/2020,24528.91016,24528.91016,24208.16016,24280.0293,24280.0293,1474345000
5/20/2020,24462.90039,24514.86914,24315.75,24399.94922,24399.94922,1432021300
5/19/2020,24489.55078,24552.55078,24314.44922,24388.13086,24388.13086,2022987500
5/18/2020,23736.66992,23952.05078,23722.16992,23934.76953,23934.76953,1645114700
5/15/2020,23834.67969,23985.11914,23671.60938,23797.4707,23797.4707,1509478600
5/14/2020,24038.07031,24081.18945,23790.26953,23829.74023,23829.74023,1697720800
5/13/2020,24111.66992,24320.19922,23979.36914,24180.30078,24180.30078,1359038500
5/12/2020,24358,24411.03906,24136.19922,24245.67969,24245.67969,1479628600
5/11/2020,24470.17969,24766.83008,24470.17969,24602.06055,24602.06055,1458200000
5/8/2020,24193.35938,24263.73047,24097.11914,24230.16992,24230.16992,1274113200
5/7/2020,24120.81055,24120.81055,23913.5,23980.63086,23980.63086,1317060000
5/6/2020,23868.01953,24235.0293,23868.01953,24137.48047,24137.48047,1890000000
5/5/2020,23755.76953,23928.44922,23697.88086,23868.66016,23868.66016,1332967300
5/4/2020,23895.10938,23897.5293,23584.94922,23613.80078,23613.80078,2556774000
4/29/2020,24786.01953,24855.4707,24549.61914,24643.58984,24643.58984,1648009000
4/28/2020,24401.11914,24582.66016,24176.88086,24575.96094,24575.96094,1687557300
4/27/2020,24030.66016,24318.81055,24030.53906,24280.14063,24280.14063,1592713000
4/24/2020,23844.55078,23957.16992,23730.49023,23831.33008,23831.33008,1301664900
4/23/2020,23983.65039,24107.88086,23806.30078,23977.32031,23977.32031,1814344800
4/22/2020,23540.53906,23939.28906,23483.31055,23893.35938,23893.35938,1668362400
4/21/2020,24247.83984,24247.83984,23676.13086,23793.55078,23793.55078,2160661700
4/20/2020,24503.56055,24503.56055,24225.55078,24330.01953,24330.01953,1375091600
4/17/2020,24457.83008,24666.64063,24308.7793,24380,24380,1937579000
4/16/2020,24025.44922,24102.91016,23854.78906,24006.44922,24006.44922,1865473400
4/15/2020,24499.85938,24603.59961,24090.5,24145.33984,24145.33984,1906625200
4/14/2020,24347.60938,24546.39063,24283.13086,24435.40039,24435.40039,2050447800
4/9/2020,24181.32031,24308.68945,24045.17969,24300.33008,24300.33008,1725334600
4/8/2020,24191.32031,24191.32031,23897.40039,23970.36914,23970.36914,1840854100
4/7/2020,24093.05078,24262.00977,23796.0293,24253.28906,24253.28906,2535034600
4/6/2020,23558.83008,23832.92969,23271.4707,23749.11914,23749.11914,1834036600
4/3/2020,23072.94922,23236.10938,23030.58008,23236.10938,23236.10938,1870630600
4/2/2020,22838.66992,23280.06055,22756.13086,23280.06055,23280.06055,2560937400
4/1/2020,23365.90039,23540.00977,22947.64063,23085.78906,23085.78906,2879977600
3/31/2020,23613.26953,23627.5293,23238.03906,23603.48047,23603.48047,2876326600
3/30/2020,23020.84961,23491.50977,22973.33008,23175.10938,23175.10938,2553435900
3/27/2020,23768.41016,23791.19922,23354.00977,23484.2793,23484.2793,2199674300
3/26/2020,23604.83008,23604.83008,23163.66992,23352.33984,23352.33984,2519508100
3/25/2020,23255.91016,23569.44922,23062.23047,23527.18945,23527.18945,3605374900
3/24/2020,22497.57031,22753.00977,22383.25,22663.49023,22663.49023,3614066700
3/23/2020,21696.13086,21696.13086,21696.13086,21696.13086,21696.13086,0
3/20/2020,22147.33984,22805.07031,22147.33984,22805.07031,22805.07031,4528187900
3/19/2020,22221.38086,22380.33984,21139.25977,21709.13086,21709.13086,5628397600
3/18/2020,23023.33984,23425.0293,22167.41992,22291.82031,22291.82031,4217153600
3/17/2020,23001.75977,23401.19922,22676.46094,23263.73047,23263.73047,3637973700
3/16/2020,23317.81055,23631.5293,22842.25,23063.57031,23063.57031,4067029300
3/13/2020,22519.32031,24184.48047,22519.32031,24032.91016,24032.91016,5495155700
3/12/2020,24657.66992,24657.66992,24117.93945,24309.07031,24309.07031,3748928400
3/11/2020,25459.96094,25493.23047,25140.38086,25231.60938,25231.60938,2627625600
3/10/2020,25285.67969,25578.60938,24978.9707,25392.50977,25392.50977,3225661100
3/9/2020,25134.01953,25321.2793,24948.38086,25040.46094,25040.46094,4677892400
3/6/2020,26397.7793,26408.80078,26084.23047,26146.66992,26146.66992,2646519300
3/5/2020,26348.16016,26805.58008,26315.35938,26767.86914,26767.86914,2522843200
3/4/2020,26321.56055,26372.48047,26038.39063,26222.07031,26222.07031,1957062400
3/3/2020,26419.13086,26527.75,26233.39063,26284.82031,26284.82031,2136295000
3/2/2020,26077.73047,26375.91016,26077.73047,26291.67969,26291.67969,2201535600
2/28/2020,26249.06055,26313.55078,25989.41016,26129.92969,26129.92969,3191426200
2/27/2020,26529.16992,26849.57031,26419.9707,26778.61914,26778.61914,2110369700
2/26/2020,26479.90039,26776.06055,26479.90039,26696.49023,26696.49023,2040000000
2/25/2020,26722.39063,26914.05078,26667.03906,26893.23047,26893.23047,1924042900
2/24/2020,27105.34961,27105.34961,26813.2207,26820.88086,26820.88086,2044657000
2/21/2020,27450.46094,27484.5293,27264.7793,27308.81055,27308.81055,1773613400
2/20/2020,27767.2793,27767.2793,27383.13086,27609.16016,27609.16016,1582073100
2/19/2020,27486.46094,27697.46094,27448.59961,27655.81055,27655.81055,1471538100
2/18/2020,27766.5,27771.30078,27496.25,27530.19922,27530.19922,1592221400
2/17/2020,27766.71094,28055.58008,27766.71094,27959.59961,27959.59961,1412999200
2/14/2020,27698.56055,27960.66016,27695.58984,27815.59961,27815.59961,1445335900
2/13/2020,27953.65039,27953.65039,27695.59961,27730,27730,1617010200
2/12/2020,27717.2207,27892.48047,27614.83008,27823.66016,27823.66016,1796561200
2/11/2020,27514.25,27674.81055,27436.99023,27583.88086,27583.88086,1868625400
2/10/2020,27092.15039,27314.64063,27044.88086,27241.33984,27241.33984,1612017900
2/7/2020,27356.2793,27410.58008,27224.11914,27404.26953,27404.26953,1464514700
2/6/2020,27174.5293,27608.2207,27029.49023,27493.69922,27493.69922,2249533900
2/5/2020,26869.32031,26926.11914,26641.91992,26786.74023,26786.74023,2498930800
2/4/2020,26491.66016,26730.25977,26491.66016,26675.98047,26675.98047,2500238100
2/3/2020,26189.60938,26512.58008,26145.58984,26356.98047,26356.98047,2421482700
1/31/2020,26757.60938,26818.83984,26295.49023,26312.63086,26312.63086,1874255200
1/30/2020,27030.60938,27134.55078,26330.05078,26449.13086,26449.13086,2223567800
1/29/2020,27101.53906,27333.30078,27101.53906,27160.63086,27160.63086,2203836100
1/24/2020,27935.41992,27977.63086,27774.5,27949.64063,27949.64063,612128700
1/23/2020,28109.75,28133.0293,27706.36914,27909.11914,27909.11914,1753263000
1/22/2020,28116.5,28393.92969,27937.67969,28341.03906,28341.03906,1343288100
1/21/2020,28449.38086,28492.0293,27980.5,27985.33008,27985.33008,2236521700
1/20/2020,29169.11914,29174.91992,28795.41992,28795.91016,28795.91016,1633383900
1/17/2020,28988.16016,29101.15039,28813.13086,29056.41992,29056.41992,1545082800
1/16/2020,28806.11914,28987.73047,28709.57031,28883.03906,28883.03906,1620926200
1/15/2020,28891.07031,28972.67969,28619.09961,28773.58984,28773.58984,1240120700
1/14/2020,29149.5293,29149.5293,28790.49023,28885.14063,28885.14063,1643504700
1/13/2020,28772.36914,28971.40039,28671.83984,28954.93945,28954.93945,1765055700
1/10/2020,28665.14063,28665.14063,28504.26953,28638.19922,28638.19922,1448401000
1/9/2020,28367.65039,28561,28325.85938,28561,28561,1692786200
1/8/2020,27999.58008,28198.60938,27857.73047,28087.91992,28087.91992,1709241600
1/7/2020,28352.67969,28473.08008,28264.07031,28322.06055,28322.06055,1302687200
1/6/2020,28326.5,28367.86914,28054.28906,28226.18945,28226.18945,1793426600
1/3/2020,28828.35938,28883.30078,28428.16992,28451.5,28451.5,1797904800
1/2/2020,28249.36914,28543.51953,28245.9707,28543.51953,28543.51953,1262732800
12/31/2019,28241.42969,28298.46094,28123.85938,28189.75,28189.75,873713900
12/30/2019,28250.48047,28418.65039,28165.13086,28319.39063,28319.39063,1420447400
12/27/2019,28033.66016,28226.10938,28000.61914,28225.41992,28225.41992,1375016100
12/24/2019,27901.50977,27921.28906,27792.66016,27864.21094,27864.21094,483984100
12/23/2019,28024.61914,28024.61914,27830.08008,27906.41016,27906.41016,1216834000
12/20/2019,27834.55078,27959.51953,27740.66016,27871.34961,27871.34961,1680024400
12/19/2019,27908.7793,27908.7793,27675.24023,27800.49023,27800.49023,1296810200
12/18/2019,27884.21094,27884.21094,27884.21094,27884.21094,27884.21094,0
12/17/2019,27630.68945,27894.7207,27563.43945,27843.71094,27843.71094,1926224500
12/16/2019,27530.5,27715.92969,27473.32031,27508.08984,27508.08984,1421412600
12/13/2019,27494.50977,27687.75977,27405.25977,27687.75977,27687.75977,2212195500
12/12/2019,26837.93945,27048.98047,26837.93945,26994.14063,26994.14063,1451721900
12/11/2019,26410.08984,26659.98047,26364.42969,26645.42969,26645.42969,1409589200
12/10/2019,26378.99023,26527.08984,26355.5293,26436.61914,26436.61914,956293300
12/9/2019,26513.9707,26618.25,26432.26953,26494.73047,26494.73047,1301819900
12/6/2019,26345.19922,26520.08008,26309.33984,26498.36914,26498.36914,1644211100
12/5/2019,26300.50977,26300.50977,26134.06055,26217.03906,26217.03906,1228026600
12/4/2019,26071.39063,26191.78906,25995.15039,26062.56055,26062.56055,1502327900
12/3/2019,26315.9707,26424.11914,26063.01953,26391.30078,26391.30078,1795451800
12/2/2019,26475.33984,26511.55078,26393.08984,26444.7207,26444.7207,1348911800
11/29/2019,26705.38086,26705.38086,26308.09961,26346.49023,26346.49023,2004856800
11/28/2019,26763.63086,26991.80078,26763.63086,26893.73047,26893.73047,998841900
11/27/2019,26943.51953,26974.2793,26866.80078,26954,26954,1133748200
11/26/2019,27183.90039,27227.86914,26913.91992,26913.91992,26913.91992,2416392100
11/25/2019,26873.34961,27114.2207,26852.89063,26993.03906,26993.03906,1497175900
11/22/2019,26584.88086,26690.16992,26487.66992,26595.08008,26595.08008,1100431900
11/21/2019,26587.58984,26587.58984,26306.01953,26466.88086,26466.88086,1712162300
11/20/2019,26936.78906,26962.16992,26804.34961,26889.60938,26889.60938,1333243700
11/19/2019,26671.32031,27093.80078,26605.63086,27093.80078,27093.80078,1542578800
11/18/2019,26442.39063,26702.16016,26406.34961,26681.08984,26681.08984,1425323100
11/15/2019,26529.94922,26544.65039,26300.08008,26326.66016,26326.66016,1180282700
11/14/2019,26444.23047,26605.96094,26203.9707,26323.68945,26323.68945,1554697800
11/13/2019,26761.16016,26761.16016,26465.33008,26571.46094,26571.46094,1855002900
11/12/2019,27064.25977,27076.66992,26794.60938,27065.2793,27065.2793,1149626200
11/11/2019,27361.41016,27361.41016,26830.4707,26926.55078,26926.55078,1921659900
11/8/2019,27894.56055,27894.56055,27582.28906,27651.14063,27651.14063,1491797400
11/7/2019,27690.59961,27900.80078,27534.91016,27847.23047,27847.23047,1353594600
11/6/2019,27636.33008,27750.91016,27547.76953,27688.64063,27688.64063,1316670900
11/5/2019,27601.09961,27733.07031,27463.33008,27683.40039,27683.40039,1748633300
11/4/2019,27299.88086,27547.30078,27299.46094,27547.30078,27547.30078,1777502800
11/1/2019,26806.43945,27102.41992,26800.57031,27100.75977,27100.75977,1421451500
10/31/2019,26708.44922,27009.5,26708.44922,26906.7207,26906.7207,1907594000
10/30/2019,26766.98047,26809.5293,26602.94922,26667.71094,26667.71094,1554112000
10/29/2019,27027.56055,27027.56055,26729.06055,26786.75977,26786.75977,1515348700
10/28/2019,26770.10938,27005.67969,26762.69922,26891.25977,26891.25977,1476176200
10/25/2019,26795.64063,26795.64063,26621.17969,26667.39063,26667.39063,1151226200
10/24/2019,26651.0293,26810.42969,26592.17969,26797.94922,26797.94922,1496729000
10/23/2019,26771.98047,26818.99023,26491.71094,26566.73047,26566.73047,1270778600
10/22/2019,26813.81055,26844.28906,26698.30078,26786.19922,26786.19922,1496851400
10/21/2019,26715.2207,26818.43945,26658.32031,26725.67969,26725.67969,1045151500
10/18/2019,26910.55078,26985.08008,26650.13086,26719.58008,26719.58008,1541856100
10/17/2019,26809.03906,26956.82031,26729.50977,26848.49023,26848.49023,1403839300
10/16/2019,26553.90039,26698.56055,26432.42969,26664.2793,26664.2793,1689389100
10/15/2019,26609.13086,26609.13086,26433.42969,26503.92969,26503.92969,1569211500
10/14/2019,26520.92969,26636.92969,26386.41016,26521.84961,26521.84961,2096251800
10/11/2019,25986.82031,26393.00977,25976.07031,26308.43945,26308.43945,2030977900
10/10/2019,25625.57031,25809.58008,25521.94922,25707.92969,25707.92969,1434231600
10/9/2019,25736.88086,25866.83984,25656.66016,25682.81055,25682.81055,1588334500
10/8/2019,25848.73047,26180.0293,25761.5,25893.40039,25893.40039,1779110400
10/4/2019,26169.50977,26169.50977,25612.49023,25821.0293,25821.0293,1137243700
10/3/2019,25831.43945,26192.86914,25809.4707,26110.31055,26110.31055,1142351000
10/2/2019,25901.4707,26092.61914,25778.2207,26042.68945,26042.68945,1202153800
9/30/2019,25844.71094,26161.69922,25786.28906,26092.26953,26092.26953,1343934800
9/27/2019,25977.98047,26017.46094,25840.66016,25954.81055,25954.81055,984279500
9/26/2019,26075.15039,26099.64063,25917.58008,26041.92969,26041.92969,1700238600
9/25/2019,26162.71094,26190.56055,25917.67969,25945.34961,25945.34961,1762622300
9/24/2019,26300.21094,26391.98047,26207.26953,26281,26281,2089366000
9/23/2019,26463.61914,26483.0293,26186.00977,26222.40039,26222.40039,1285452900
9/20/2019,26532.88086,26564.35938,26410.41016,26435.66992,26435.66992,1972985800
9/19/2019,26820.73047,26820.73047,26372.08984,26468.94922,26468.94922,1330417000
9/18/2019,26838.42969,26891.16016,26730.63086,26754.11914,26754.11914,1372644100
9/17/2019,26942.96094,26951.83984,26694.36914,26790.24023,26790.24023,1850715100
9/16/2019,27212.89063,27212.89063,26976.30078,27124.55078,27124.55078,2189101500
9/13/2019,27154.50977,27366.44922,27074.53906,27352.68945,27352.68945,1176496300
9/12/2019,27283.98047,27283.98047,26967.25,27087.63086,27087.63086,1337046900
9/11/2019,26790.64063,27159.50977,26705.63086,27159.06055,27159.06055,2072246200
9/10/2019,26831.98047,26870.76953,26634.4707,26683.67969,26683.67969,1738020300
9/9/2019,26743.35938,26807.85938,26609.65039,26681.40039,26681.40039,1700948300
9/6/2019,26773.13086,26790.78906,26563.16992,26690.75977,26690.75977,1895344700
9/5/2019,26512.85938,26697.84961,26283.11914,26515.5293,26515.5293,1996619100
9/4/2019,25675.16016,26654.21094,25675.16016,26523.23047,26523.23047,2688524600
9/3/2019,25546.32031,25736.05078,25498.10938,25527.84961,25527.84961,1149210200
9/2/2019,25627.83008,25662.31055,25502.69922,25626.55078,25626.55078,1295066700
8/30/2019,26011.64063,26011.64063,25536.15039,25724.73047,25724.73047,2017892000
8/29/2019,25606.33008,25714.7793,25372.49023,25703.5,25703.5,1784869100
8/28/2019,25767.08008,25830.64063,25596.08008,25615.48047,25615.48047,1462114400
8/27/2019,25715.98047,25764.60938,25581.73047,25664.07031,25664.07031,2214167200
8/26/2019,25322,25692.2793,25249.50977,25680.33008,25680.33008,2475604900
8/23/2019,26057.88086,26241.2207,25940.43945,26179.33008,26179.33008,1621440900
8/22/2019,26272.91016,26288.24023,25977.66992,26048.7207,26048.7207,1780728400
8/21/2019,26160.53906,26318.13086,26075.91016,26270.03906,26270.03906,1701479200
8/20/2019,26256.53906,26347.23047,26149.40039,26231.53906,26231.53906,1822936100
8/19/2019,25994.80078,26356.2207,25994.80078,26291.83984,26291.83984,2144882700
8/16/2019,25484.96094,25798.10938,25314.26953,25734.2207,25734.2207,2022477500
8/15/2019,24945.74023,25552.13086,24899.92969,25495.46094,25495.46094,2145864600
8/14/2019,25711.09961,25717.98047,25197.38086,25302.2793,25302.2793,1915522900
